trading_date,spread_name,price
2022/1/17,Spread_Port_03,-145.4
2022/1/17,Spread_Port_04,-18.4
2022/1/17,Spread_Port_05,-140
2022/1/17,Spread_Port_06,-121.6
2022/1/18,Spread_Port_01,-0.8
2022/1/18,Spread_Port_02,-23
2022/1/18,Spread_Port_03,-141.6
2022/1/18,Spread_Port_04,-22.2
2022/1/18,Spread_Port_05,-140.8
2022/1/18,Spread_Port_06,-118.6
2022/1/19,Spread_Port_01,11.4
2022/1/19,Spread_Port_02,-11.2
2022/1/19,Spread_Port_03,-119.6
2022/1/19,Spread_Port_04,-22.6
2022/1/19,Spread_Port_05,-131
2022/1/19,Spread_Port_06,-108.4
2022/1/20,Spread_Port_01,22
2022/1/20,Spread_Port_02,1.8
2022/1/20,Spread_Port_03,-94.8
2022/1/20,Spread_Port_04,-20.2
2022/1/20,Spread_Port_05,-116.8
2022/1/20,Spread_Port_06,-96.6
2022/1/21,Spread_Port_01,32.5845
2022/1/21,Spread_Port_02,18.3845
2022/1/21,Spread_Port_03,-71.6155
2022/1/21,Spread_Port_04,-14.2
2022/1/21,Spread_Port_05,-104.2
2022/1/21,Spread_Port_06,-90
2022/1/24,Spread_Port_01,-20.6
2022/1/24,Spread_Port_02,-111.6
2022/1/24,Spread_Port_03,-197.2
2022/1/24,Spread_Port_04,-91
2022/1/24,Spread_Port_05,-176.6
2022/1/24,Spread_Port_06,-85.6
2022/1/25,Spread_Port_01,-7.6
2022/1/25,Spread_Port_02,-97.2
2022/1/25,Spread_Port_03,-173.8
2022/1/25,Spread_Port_04,-89.6
2022/1/25,Spread_Port_05,-166.2
2022/1/25,Spread_Port_06,-76.6
2022/1/26,Spread_Port_01,-11.2
2022/1/26,Spread_Port_02,-107.2
2022/1/26,Spread_Port_03,-199.6
2022/1/26,Spread_Port_04,-96
2022/1/26,Spread_Port_05,-188.4
2022/1/26,Spread_Port_06,-92.4
2022/1/27,Spread_Port_01,-15.4
2022/1/27,Spread_Port_02,-111
2022/1/27,Spread_Port_03,-202
2022/1/27,Spread_Port_04,-95.6
2022/1/27,Spread_Port_05,-186.6
2022/1/27,Spread_Port_06,-91
2022/1/28,Spread_Port_01,-22
2022/1/28,Spread_Port_02,-124.2
2022/1/28,Spread_Port_03,-226
2022/1/28,Spread_Port_04,-102.2
2022/1/28,Spread_Port_05,-204
2022/1/28,Spread_Port_06,-101.8
2022/2/7,Spread_Port_01,-19
2022/2/7,Spread_Port_02,-130.6
2022/2/7,Spread_Port_03,-233.2
2022/2/7,Spread_Port_04,-111.6
2022/2/7,Spread_Port_05,-214.2
2022/2/7,Spread_Port_06,-102.6
2022/2/8,Spread_Port_01,-11.2
2022/2/8,Spread_Port_02,-124.4
2022/2/8,Spread_Port_03,-225.4
2022/2/8,Spread_Port_04,-113.2
2022/2/8,Spread_Port_05,-214.2
2022/2/8,Spread_Port_06,-101
2022/2/9,Spread_Port_01,-21.6
2022/2/9,Spread_Port_02,-133.2
2022/2/9,Spread_Port_03,-236.6
2022/2/9,Spread_Port_04,-111.6
2022/2/9,Spread_Port_05,-215
2022/2/9,Spread_Port_06,-103.4
2022/2/10,Spread_Port_01,-16.8
2022/2/10,Spread_Port_02,-123.4
2022/2/10,Spread_Port_03,-227.2
2022/2/10,Spread_Port_04,-106.6
2022/2/10,Spread_Port_05,-210.4
2022/2/10,Spread_Port_06,-103.8
2022/2/11,Spread_Port_01,-6
2022/2/11,Spread_Port_02,-100.8
2022/2/11,Spread_Port_03,-199
2022/2/11,Spread_Port_04,-94.8
2022/2/11,Spread_Port_05,-193
2022/2/11,Spread_Port_06,-98.2
2022/2/14,Spread_Port_01,-1.2
2022/2/14,Spread_Port_02,-88.8
2022/2/14,Spread_Port_03,-185
2022/2/14,Spread_Port_04,-87.6
2022/2/14,Spread_Port_05,-183.8
2022/2/14,Spread_Port_06,-96.2
2022/2/15,Spread_Port_01,1.2
2022/2/15,Spread_Port_02,-85.2
2022/2/15,Spread_Port_03,-185.4
2022/2/15,Spread_Port_04,-86.4
2022/2/15,Spread_Port_05,-186.6
2022/2/15,Spread_Port_06,-100.2
2022/2/16,Spread_Port_01,0.6
2022/2/16,Spread_Port_02,-82
2022/2/16,Spread_Port_03,-185.6
2022/2/16,Spread_Port_04,-82.6
2022/2/16,Spread_Port_05,-186.2
2022/2/16,Spread_Port_06,-103.6
2022/2/17,Spread_Port_01,-3.8
2022/2/17,Spread_Port_02,-83.8
2022/2/17,Spread_Port_03,-183.8
2022/2/17,Spread_Port_04,-80
2022/2/17,Spread_Port_05,-180
2022/2/17,Spread_Port_06,-100
2022/2/18,Spread_Port_01,-5.6217
2022/2/18,Spread_Port_02,-91.4217
2022/2/18,Spread_Port_03,-192.6217
2022/2/18,Spread_Port_04,-85.8
2022/2/18,Spread_Port_05,-187
2022/2/18,Spread_Port_06,-101.2
2022/2/21,Spread_Port_01,-13
2022/2/21,Spread_Port_02,-85
2022/2/21,Spread_Port_03,-183
2022/2/21,Spread_Port_04,-72
2022/2/21,Spread_Port_05,-170
2022/2/21,Spread_Port_06,-98
2022/2/22,Spread_Port_01,-10.6
2022/2/22,Spread_Port_02,-73.8
2022/2/22,Spread_Port_03,-163.6
2022/2/22,Spread_Port_04,-63.2
2022/2/22,Spread_Port_05,-153
2022/2/22,Spread_Port_06,-89.8
2022/2/23,Spread_Port_01,-11.2
2022/2/23,Spread_Port_02,-77.2
2022/2/23,Spread_Port_03,-168.4
2022/2/23,Spread_Port_04,-66
2022/2/23,Spread_Port_05,-157.2
2022/2/23,Spread_Port_06,-91.2
2022/2/24,Spread_Port_01,-3.4
2022/2/24,Spread_Port_02,-69.2
2022/2/24,Spread_Port_03,-152
2022/2/24,Spread_Port_04,-65.8
2022/2/24,Spread_Port_05,-148.6
2022/2/24,Spread_Port_06,-82.8
2022/2/25,Spread_Port_01,-4.8
2022/2/25,Spread_Port_02,-66.4
2022/2/25,Spread_Port_03,-148.2
2022/2/25,Spread_Port_04,-61.6
2022/2/25,Spread_Port_05,-143.4
2022/2/25,Spread_Port_06,-81.8
2022/2/28,Spread_Port_01,-5.8
2022/2/28,Spread_Port_02,-70.4
2022/2/28,Spread_Port_03,-160.6
2022/2/28,Spread_Port_04,-64.6
2022/2/28,Spread_Port_05,-154.8
2022/2/28,Spread_Port_06,-90.2
2022/3/1,Spread_Port_01,-7.6
2022/3/1,Spread_Port_02,-69.6
2022/3/1,Spread_Port_03,-162.6
2022/3/1,Spread_Port_04,-62
2022/3/1,Spread_Port_05,-155
2022/3/1,Spread_Port_06,-93
2022/3/2,Spread_Port_01,-8.6
2022/3/2,Spread_Port_02,-69.8
2022/3/2,Spread_Port_03,-164.4
2022/3/2,Spread_Port_04,-61.2
2022/3/2,Spread_Port_05,-155.8
2022/3/2,Spread_Port_06,-94.6
2022/3/3,Spread_Port_01,-8.4
2022/3/3,Spread_Port_02,-67.8
2022/3/3,Spread_Port_03,-156
2022/3/3,Spread_Port_04,-59.4
2022/3/3,Spread_Port_05,-147.6
2022/3/3,Spread_Port_06,-88.2
2022/3/4,Spread_Port_01,-7
2022/3/4,Spread_Port_02,-68.6
2022/3/4,Spread_Port_03,-154.2
2022/3/4,Spread_Port_04,-61.6
2022/3/4,Spread_Port_05,-147.2
2022/3/4,Spread_Port_06,-85.6
2022/3/7,Spread_Port_01,-9
2022/3/7,Spread_Port_02,-64.2
2022/3/7,Spread_Port_03,-148.4
2022/3/7,Spread_Port_04,-55.2
2022/3/7,Spread_Port_05,-139.4
2022/3/7,Spread_Port_06,-84.2
2022/3/8,Spread_Port_01,-9.8
2022/3/8,Spread_Port_02,-75
2022/3/8,Spread_Port_03,-156.2
2022/3/8,Spread_Port_04,-65.2
2022/3/8,Spread_Port_05,-146.4
2022/3/8,Spread_Port_06,-81.2
2022/3/9,Spread_Port_01,-19.4
2022/3/9,Spread_Port_02,-92.8
2022/3/9,Spread_Port_03,-200.4
2022/3/9,Spread_Port_04,-73.4
2022/3/9,Spread_Port_05,-181
2022/3/9,Spread_Port_06,-107.6
2022/3/10,Spread_Port_01,-22
2022/3/10,Spread_Port_02,-90.6
2022/3/10,Spread_Port_03,-188.4
2022/3/10,Spread_Port_04,-68.6
2022/3/10,Spread_Port_05,-166.4
2022/3/10,Spread_Port_06,-97.8
2022/3/11,Spread_Port_01,-17.6
2022/3/11,Spread_Port_02,-81.2
2022/3/11,Spread_Port_03,-188.2
2022/3/11,Spread_Port_04,-63.6
2022/3/11,Spread_Port_05,-170.6
2022/3/11,Spread_Port_06,-107
2022/3/14,Spread_Port_01,-16.8
2022/3/14,Spread_Port_02,-86.4
2022/3/14,Spread_Port_03,-184.8
2022/3/14,Spread_Port_04,-69.6
2022/3/14,Spread_Port_05,-168
2022/3/14,Spread_Port_06,-98.4
2022/3/15,Spread_Port_01,-50.8
2022/3/15,Spread_Port_02,-125
2022/3/15,Spread_Port_03,-240.4
2022/3/15,Spread_Port_04,-74.2
2022/3/15,Spread_Port_05,-189.6
2022/3/15,Spread_Port_06,-115.4
2022/3/16,Spread_Port_01,-9.2
2022/3/16,Spread_Port_02,-95.2
2022/3/16,Spread_Port_03,-208.2
2022/3/16,Spread_Port_04,-86
2022/3/16,Spread_Port_05,-199
2022/3/16,Spread_Port_06,-113
2022/3/17,Spread_Port_01,-34
2022/3/17,Spread_Port_02,-117.4
2022/3/17,Spread_Port_03,-236.4
2022/3/17,Spread_Port_04,-83.4
2022/3/17,Spread_Port_05,-202.4
2022/3/17,Spread_Port_06,-119
2022/3/18,Spread_Port_01,-39.2166
2022/3/18,Spread_Port_02,-117.8166
2022/3/18,Spread_Port_03,-228.6166
2022/3/18,Spread_Port_04,-78.6
2022/3/18,Spread_Port_05,-189.4
2022/3/18,Spread_Port_06,-110.8
2022/3/21,Spread_Port_01,-40.6
2022/3/21,Spread_Port_02,-89.8
2022/3/21,Spread_Port_03,-216.8
2022/3/21,Spread_Port_04,-49.2
2022/3/21,Spread_Port_05,-176.2
2022/3/21,Spread_Port_06,-127
2022/3/22,Spread_Port_01,-35.2
2022/3/22,Spread_Port_02,-83
2022/3/22,Spread_Port_03,-201
2022/3/22,Spread_Port_04,-47.8
2022/3/22,Spread_Port_05,-165.8
2022/3/22,Spread_Port_06,-118
2022/3/23,Spread_Port_01,-34.4
2022/3/23,Spread_Port_02,-82.4
2022/3/23,Spread_Port_03,-203.6
2022/3/23,Spread_Port_04,-48
2022/3/23,Spread_Port_05,-169.2
2022/3/23,Spread_Port_06,-121.2
2022/3/24,Spread_Port_01,-33.6
2022/3/24,Spread_Port_02,-80.4
2022/3/24,Spread_Port_03,-196.8
2022/3/24,Spread_Port_04,-46.8
2022/3/24,Spread_Port_05,-163.2
2022/3/24,Spread_Port_06,-116.4
2022/3/25,Spread_Port_01,-31.4
2022/3/25,Spread_Port_02,-83.6
2022/3/25,Spread_Port_03,-196.6
2022/3/25,Spread_Port_04,-52.2
2022/3/25,Spread_Port_05,-165.2
2022/3/25,Spread_Port_06,-113
2022/3/28,Spread_Port_01,-38.8
2022/3/28,Spread_Port_02,-86.8
2022/3/28,Spread_Port_03,-198.8
2022/3/28,Spread_Port_04,-48
2022/3/28,Spread_Port_05,-160
2022/3/28,Spread_Port_06,-112
2022/3/29,Spread_Port_01,-26.6
2022/3/29,Spread_Port_02,-78.4
2022/3/29,Spread_Port_03,-193.4
2022/3/29,Spread_Port_04,-51.8
2022/3/29,Spread_Port_05,-166.8
2022/3/29,Spread_Port_06,-115
2022/3/30,Spread_Port_01,-25
2022/3/30,Spread_Port_02,-72.6
2022/3/30,Spread_Port_03,-188
2022/3/30,Spread_Port_04,-47.6
2022/3/30,Spread_Port_05,-163
2022/3/30,Spread_Port_06,-115.4
2022/3/31,Spread_Port_01,-30.8
2022/3/31,Spread_Port_02,-73.4
2022/3/31,Spread_Port_03,-179.6
2022/3/31,Spread_Port_04,-42.6
2022/3/31,Spread_Port_05,-148.8
2022/3/31,Spread_Port_06,-106.2
2022/4/1,Spread_Port_01,-28.2
2022/4/1,Spread_Port_02,-71.4
2022/4/1,Spread_Port_03,-171.4
2022/4/1,Spread_Port_04,-43.2
2022/4/1,Spread_Port_05,-143.2
2022/4/1,Spread_Port_06,-100
2022/4/6,Spread_Port_01,-33.2
2022/4/6,Spread_Port_02,-82.8
2022/4/6,Spread_Port_03,-191.6
2022/4/6,Spread_Port_04,-49.6
2022/4/6,Spread_Port_05,-158.4
2022/4/6,Spread_Port_06,-108.8
2022/4/7,Spread_Port_01,-34.6
2022/4/7,Spread_Port_02,-83.2
2022/4/7,Spread_Port_03,-192.8
2022/4/7,Spread_Port_04,-48.6
2022/4/7,Spread_Port_05,-158.2
2022/4/7,Spread_Port_06,-109.6
2022/4/8,Spread_Port_01,-33
2022/4/8,Spread_Port_02,-84.8
2022/4/8,Spread_Port_03,-193.6
2022/4/8,Spread_Port_04,-51.8
2022/4/8,Spread_Port_05,-160.6
2022/4/8,Spread_Port_06,-108.8
2022/4/11,Spread_Port_01,-52.6
2022/4/11,Spread_Port_02,-94.6
2022/4/11,Spread_Port_03,-204
2022/4/11,Spread_Port_04,-42
2022/4/11,Spread_Port_05,-151.4
2022/4/11,Spread_Port_06,-109.4
2022/4/12,Spread_Port_01,-32.4
2022/4/12,Spread_Port_02,-71.8
2022/4/12,Spread_Port_03,-180.6
2022/4/12,Spread_Port_04,-39.4
2022/4/12,Spread_Port_05,-148.2
2022/4/12,Spread_Port_06,-108.8
2022/4/13,Spread_Port_01,-42.8
2022/4/13,Spread_Port_02,-85.4
2022/4/13,Spread_Port_03,-194
2022/4/13,Spread_Port_04,-42.6
2022/4/13,Spread_Port_05,-151.2
2022/4/13,Spread_Port_06,-108.6
2022/4/14,Spread_Port_01,-27.4
2022/4/14,Spread_Port_02,-76.2
2022/4/14,Spread_Port_03,-183.8
2022/4/14,Spread_Port_04,-48.8
2022/4/14,Spread_Port_05,-156.4
2022/4/14,Spread_Port_06,-107.6
2022/4/15,Spread_Port_01,-52.7489
2022/4/15,Spread_Port_02,-93.1489
2022/4/15,Spread_Port_03,-201.9489
2022/4/15,Spread_Port_04,-40.4
2022/4/15,Spread_Port_05,-149.2
2022/4/15,Spread_Port_06,-108.8
2022/4/18,Spread_Port_01,-42
2022/4/18,Spread_Port_02,-149
2022/4/18,Spread_Port_03,-241.6
2022/4/18,Spread_Port_04,-107
2022/4/18,Spread_Port_05,-199.6
2022/4/18,Spread_Port_06,-92.6
2022/4/19,Spread_Port_01,-39
2022/4/19,Spread_Port_02,-143.6
2022/4/19,Spread_Port_03,-230
2022/4/19,Spread_Port_04,-104.6
2022/4/19,Spread_Port_05,-191
2022/4/19,Spread_Port_06,-86.4
2022/4/20,Spread_Port_01,-35.8
2022/4/20,Spread_Port_02,-138.2
2022/4/20,Spread_Port_03,-218.6
2022/4/20,Spread_Port_04,-102.4
2022/4/20,Spread_Port_05,-182.8
2022/4/20,Spread_Port_06,-80.4
2022/4/21,Spread_Port_01,-37.8
2022/4/21,Spread_Port_02,-139.6
2022/4/21,Spread_Port_03,-201.8
2022/4/21,Spread_Port_04,-101.8
2022/4/21,Spread_Port_05,-164
2022/4/21,Spread_Port_06,-62.2
2022/4/22,Spread_Port_01,-41.6
2022/4/22,Spread_Port_02,-154.2
2022/4/22,Spread_Port_03,-220
2022/4/22,Spread_Port_04,-112.6
2022/4/22,Spread_Port_05,-178.4
2022/4/22,Spread_Port_06,-65.8
2022/4/25,Spread_Port_01,-66.6
2022/4/25,Spread_Port_02,-181.8
2022/4/25,Spread_Port_03,-238.4
2022/4/25,Spread_Port_04,-115.2
2022/4/25,Spread_Port_05,-171.8
2022/4/25,Spread_Port_06,-56.6
2022/4/26,Spread_Port_01,-61.4
2022/4/26,Spread_Port_02,-178
2022/4/26,Spread_Port_03,-241.8
2022/4/26,Spread_Port_04,-116.6
2022/4/26,Spread_Port_05,-180.4
2022/4/26,Spread_Port_06,-63.8
2022/4/27,Spread_Port_01,-48.8
2022/4/27,Spread_Port_02,-163
2022/4/27,Spread_Port_03,-225.4
2022/4/27,Spread_Port_04,-114.2
2022/4/27,Spread_Port_05,-176.6
2022/4/27,Spread_Port_06,-62.4
2022/4/28,Spread_Port_01,-50.2
2022/4/28,Spread_Port_02,-165.2
2022/4/28,Spread_Port_03,-233.8
2022/4/28,Spread_Port_04,-115
2022/4/28,Spread_Port_05,-183.6
2022/4/28,Spread_Port_06,-68.6
2022/4/29,Spread_Port_01,-37.4
2022/4/29,Spread_Port_02,-150
2022/4/29,Spread_Port_03,-226.8
2022/4/29,Spread_Port_04,-112.6
2022/4/29,Spread_Port_05,-189.4
2022/4/29,Spread_Port_06,-76.8
2022/5/5,Spread_Port_01,-44
2022/5/5,Spread_Port_02,-154
2022/5/5,Spread_Port_03,-233.8
2022/5/5,Spread_Port_04,-110
2022/5/5,Spread_Port_05,-189.8
2022/5/5,Spread_Port_06,-79.8
2022/5/6,Spread_Port_01,-45.6
2022/5/6,Spread_Port_02,-164.2
2022/5/6,Spread_Port_03,-250.8
2022/5/6,Spread_Port_04,-118.6
2022/5/6,Spread_Port_05,-205.2
2022/5/6,Spread_Port_06,-86.6
2022/5/9,Spread_Port_01,-51.8
2022/5/9,Spread_Port_02,-173.2
2022/5/9,Spread_Port_03,-271
2022/5/9,Spread_Port_04,-121.4
2022/5/9,Spread_Port_05,-219.2
2022/5/9,Spread_Port_06,-97.8
2022/5/10,Spread_Port_01,-48.2
2022/5/10,Spread_Port_02,-169.2
2022/5/10,Spread_Port_03,-267.6
2022/5/10,Spread_Port_04,-121
2022/5/10,Spread_Port_05,-219.4
2022/5/10,Spread_Port_06,-98.4
2022/5/11,Spread_Port_01,-44.6
2022/5/11,Spread_Port_02,-168.2
2022/5/11,Spread_Port_03,-268
2022/5/11,Spread_Port_04,-123.6
2022/5/11,Spread_Port_05,-223.4
2022/5/11,Spread_Port_06,-99.8
2022/5/12,Spread_Port_01,-47.8
2022/5/12,Spread_Port_02,-172.6
2022/5/12,Spread_Port_03,-277.8
2022/5/12,Spread_Port_04,-124.8
2022/5/12,Spread_Port_05,-230
2022/5/12,Spread_Port_06,-105.2
2022/5/13,Spread_Port_01,-42.2
2022/5/13,Spread_Port_02,-165.8
2022/5/13,Spread_Port_03,-267.4
2022/5/13,Spread_Port_04,-123.6
2022/5/13,Spread_Port_05,-225.2
2022/5/13,Spread_Port_06,-101.6
2022/5/16,Spread_Port_01,-49
2022/5/16,Spread_Port_02,-173
2022/5/16,Spread_Port_03,-275
2022/5/16,Spread_Port_04,-124
2022/5/16,Spread_Port_05,-226
2022/5/16,Spread_Port_06,-102
2022/5/17,Spread_Port_01,-51
2022/5/17,Spread_Port_02,-177.2
2022/5/17,Spread_Port_03,-277.4
2022/5/17,Spread_Port_04,-126.2
2022/5/17,Spread_Port_05,-226.4
2022/5/17,Spread_Port_06,-100.2
2022/5/18,Spread_Port_01,-61.8
2022/5/18,Spread_Port_02,-196.6
2022/5/18,Spread_Port_03,-291.8
2022/5/18,Spread_Port_04,-134.8
2022/5/18,Spread_Port_05,-230
2022/5/18,Spread_Port_06,-95.2
2022/5/19,Spread_Port_01,-59.6
2022/5/19,Spread_Port_02,-196.8
2022/5/19,Spread_Port_03,-296.6
2022/5/19,Spread_Port_04,-137.2
2022/5/19,Spread_Port_05,-237
2022/5/19,Spread_Port_06,-99.8
2022/5/20,Spread_Port_01,-38.2882
2022/5/20,Spread_Port_02,-181.6882
2022/5/20,Spread_Port_03,-284.0882
2022/5/20,Spread_Port_04,-143.4
2022/5/20,Spread_Port_05,-245.8
2022/5/20,Spread_Port_06,-102.4
2022/5/23,Spread_Port_01,-53.8
2022/5/23,Spread_Port_02,-142.4
2022/5/23,Spread_Port_03,-250.4
2022/5/23,Spread_Port_04,-88.6
2022/5/23,Spread_Port_05,-196.6
2022/5/23,Spread_Port_06,-108
2022/5/24,Spread_Port_01,-57.2
2022/5/24,Spread_Port_02,-140.2
2022/5/24,Spread_Port_03,-245.2
2022/5/24,Spread_Port_04,-83
2022/5/24,Spread_Port_05,-188
2022/5/24,Spread_Port_06,-105
2022/5/25,Spread_Port_01,-53.2
2022/5/25,Spread_Port_02,-141.4
2022/5/25,Spread_Port_03,-249.8
2022/5/25,Spread_Port_04,-88.2
2022/5/25,Spread_Port_05,-196.6
2022/5/25,Spread_Port_06,-108.4
2022/5/26,Spread_Port_01,-55.8
2022/5/26,Spread_Port_02,-146.2
2022/5/26,Spread_Port_03,-252.6
2022/5/26,Spread_Port_04,-90.4
2022/5/26,Spread_Port_05,-196.8
2022/5/26,Spread_Port_06,-106.4
2022/5/27,Spread_Port_01,-49.6
2022/5/27,Spread_Port_02,-142.8
2022/5/27,Spread_Port_03,-246
2022/5/27,Spread_Port_04,-93.2
2022/5/27,Spread_Port_05,-196.4
2022/5/27,Spread_Port_06,-103.2
2022/5/30,Spread_Port_01,-58
2022/5/30,Spread_Port_02,-146.6
2022/5/30,Spread_Port_03,-257.6
2022/5/30,Spread_Port_04,-88.6
2022/5/30,Spread_Port_05,-199.6
2022/5/30,Spread_Port_06,-111
2022/5/31,Spread_Port_01,-56
2022/5/31,Spread_Port_02,-142.4
2022/5/31,Spread_Port_03,-255
2022/5/31,Spread_Port_04,-86.4
2022/5/31,Spread_Port_05,-199
2022/5/31,Spread_Port_06,-112.6
2022/6/1,Spread_Port_01,-55.8
2022/6/1,Spread_Port_02,-143
2022/6/1,Spread_Port_03,-256.4
2022/6/1,Spread_Port_04,-87.2
2022/6/1,Spread_Port_05,-200.6
2022/6/1,Spread_Port_06,-113.4
2022/6/2,Spread_Port_01,-52.6
2022/6/2,Spread_Port_02,-136.8
2022/6/2,Spread_Port_03,-247.4
2022/6/2,Spread_Port_04,-84.2
2022/6/2,Spread_Port_05,-194.8
2022/6/2,Spread_Port_06,-110.6
2022/6/6,Spread_Port_01,-51
2022/6/6,Spread_Port_02,-137.8
2022/6/6,Spread_Port_03,-246.8
2022/6/6,Spread_Port_04,-86.8
2022/6/6,Spread_Port_05,-195.8
2022/6/6,Spread_Port_06,-109
2022/6/7,Spread_Port_01,-51
2022/6/7,Spread_Port_02,-142.2
2022/6/7,Spread_Port_03,-258
2022/6/7,Spread_Port_04,-91.2
2022/6/7,Spread_Port_05,-207
2022/6/7,Spread_Port_06,-115.8
2022/6/8,Spread_Port_01,-52.2
2022/6/8,Spread_Port_02,-143.2
2022/6/8,Spread_Port_03,-254.2
2022/6/8,Spread_Port_04,-91
2022/6/8,Spread_Port_05,-202
2022/6/8,Spread_Port_06,-111
2022/6/9,Spread_Port_01,-50
2022/6/9,Spread_Port_02,-143.8
2022/6/9,Spread_Port_03,-257.6
2022/6/9,Spread_Port_04,-93.8
2022/6/9,Spread_Port_05,-207.6
2022/6/9,Spread_Port_06,-113.8
2022/6/10,Spread_Port_01,-48.4
2022/6/10,Spread_Port_02,-135.4
2022/6/10,Spread_Port_03,-246.4
2022/6/10,Spread_Port_04,-87
2022/6/10,Spread_Port_05,-198
2022/6/10,Spread_Port_06,-111
2022/6/13,Spread_Port_01,-51.2
2022/6/13,Spread_Port_02,-135.6
2022/6/13,Spread_Port_03,-247.4
2022/6/13,Spread_Port_04,-84.4
2022/6/13,Spread_Port_05,-196.2
2022/6/13,Spread_Port_06,-111.8
2022/6/14,Spread_Port_01,-38
2022/6/14,Spread_Port_02,-124
2022/6/14,Spread_Port_03,-229.6
2022/6/14,Spread_Port_04,-86
2022/6/14,Spread_Port_05,-191.6
2022/6/14,Spread_Port_06,-105.6
2022/6/15,Spread_Port_01,-44.8
2022/6/15,Spread_Port_02,-129.2
2022/6/15,Spread_Port_03,-240.6
2022/6/15,Spread_Port_04,-84.4
2022/6/15,Spread_Port_05,-195.8
2022/6/15,Spread_Port_06,-111.4
2022/6/16,Spread_Port_01,-42
2022/6/16,Spread_Port_02,-127.6
2022/6/16,Spread_Port_03,-242.2
2022/6/16,Spread_Port_04,-85.6
2022/6/16,Spread_Port_05,-200.2
2022/6/16,Spread_Port_06,-114.6
2022/6/17,Spread_Port_01,-33.9092
2022/6/17,Spread_Port_02,-117.1092
2022/6/17,Spread_Port_03,-226.3092
2022/6/17,Spread_Port_04,-83.2
2022/6/17,Spread_Port_05,-192.4
2022/6/17,Spread_Port_06,-109.2
2022/6/20,Spread_Port_01,-47
2022/6/20,Spread_Port_02,-85.2
2022/6/20,Spread_Port_03,-194.6
2022/6/20,Spread_Port_04,-38.2
2022/6/20,Spread_Port_05,-147.6
2022/6/20,Spread_Port_06,-109.4
2022/6/21,Spread_Port_01,-47.2
2022/6/21,Spread_Port_02,-86.2
2022/6/21,Spread_Port_03,-192.2
2022/6/21,Spread_Port_04,-39
2022/6/21,Spread_Port_05,-145
2022/6/21,Spread_Port_06,-106
2022/6/22,Spread_Port_01,-52.2
2022/6/22,Spread_Port_02,-94.8
2022/6/22,Spread_Port_03,-206.4
2022/6/22,Spread_Port_04,-42.6
2022/6/22,Spread_Port_05,-154.2
2022/6/22,Spread_Port_06,-111.6
2022/6/23,Spread_Port_01,-46
2022/6/23,Spread_Port_02,-85.8
2022/6/23,Spread_Port_03,-191.2
2022/6/23,Spread_Port_04,-39.8
2022/6/23,Spread_Port_05,-145.2
2022/6/23,Spread_Port_06,-105.4
2022/6/24,Spread_Port_01,-45.4
2022/6/24,Spread_Port_02,-82.8
2022/6/24,Spread_Port_03,-180
2022/6/24,Spread_Port_04,-37.4
2022/6/24,Spread_Port_05,-134.6
2022/6/24,Spread_Port_06,-97.2
2022/6/27,Spread_Port_01,-44.6
2022/6/27,Spread_Port_02,-82.6
2022/6/27,Spread_Port_03,-183.6
2022/6/27,Spread_Port_04,-38
2022/6/27,Spread_Port_05,-139
2022/6/27,Spread_Port_06,-101
2022/6/28,Spread_Port_01,-40.4
2022/6/28,Spread_Port_02,-78
2022/6/28,Spread_Port_03,-177.2
2022/6/28,Spread_Port_04,-37.6
2022/6/28,Spread_Port_05,-136.8
2022/6/28,Spread_Port_06,-99.2
2022/6/29,Spread_Port_01,-41.2
2022/6/29,Spread_Port_02,-75.2
2022/6/29,Spread_Port_03,-166.2
2022/6/29,Spread_Port_04,-34
2022/6/29,Spread_Port_05,-125
2022/6/29,Spread_Port_06,-91
2022/6/30,Spread_Port_01,-40.2
2022/6/30,Spread_Port_02,-74.4
2022/6/30,Spread_Port_03,-176.6
2022/6/30,Spread_Port_04,-34.2
2022/6/30,Spread_Port_05,-136.4
2022/6/30,Spread_Port_06,-102.2
2022/7/1,Spread_Port_01,-45.2
2022/7/1,Spread_Port_02,-76.2
2022/7/1,Spread_Port_03,-173.8
2022/7/1,Spread_Port_04,-31
2022/7/1,Spread_Port_05,-128.6
2022/7/1,Spread_Port_06,-97.6
2022/7/4,Spread_Port_01,-44
2022/7/4,Spread_Port_02,-78.8
2022/7/4,Spread_Port_03,-180
2022/7/4,Spread_Port_04,-34.8
2022/7/4,Spread_Port_05,-136
2022/7/4,Spread_Port_06,-101.2
2022/7/5,Spread_Port_01,-43.8
2022/7/5,Spread_Port_02,-76.8
2022/7/5,Spread_Port_03,-179
2022/7/5,Spread_Port_04,-33
2022/7/5,Spread_Port_05,-135.2
2022/7/5,Spread_Port_06,-102.2
2022/7/6,Spread_Port_01,-44.2
2022/7/6,Spread_Port_02,-78.2
2022/7/6,Spread_Port_03,-176.4
2022/7/6,Spread_Port_04,-34
2022/7/6,Spread_Port_05,-132.2
2022/7/6,Spread_Port_06,-98.2
2022/7/7,Spread_Port_01,-41.6
2022/7/7,Spread_Port_02,-76
2022/7/7,Spread_Port_03,-176.4
2022/7/7,Spread_Port_04,-34.4
2022/7/7,Spread_Port_05,-134.8
2022/7/7,Spread_Port_06,-100.4
2022/7/8,Spread_Port_01,-40.2
2022/7/8,Spread_Port_02,-72.8
2022/7/8,Spread_Port_03,-165
